YEAR_x,TEAM_x,SEED_x,SCORE_x,gameID,TEAMORIGINAL_x,Closest Match_x,afterWin_winLoss_Win_percent_x_x,afterWin_winLoss_MOV_x_x,afterWin_winLoss_ATS_x_x,asUnderdog_winLoss_Win_percent_x_x,asUnderdog_winLoss_MOV_x_x,asUnderdog_winLoss_ATS_x_x,away_winLoss_Win_percent_x_x,away_winLoss_MOV_x_x,away_winLoss_ATS_x_x,neutralSite_winLoss_Win_percent_x_x,neutralSite_winLoss_MOV_x_x,neutralSite_winLoss_ATS_x_x,overallWinPercentage_Win_percent_x_x,overallWinPercentage_MOV_x_x,overallWinPercentage_ATS_x_x,Team Original_x_x,Team_x_x,afterLoss_winLoss_Win_percent_y_x,afterLoss_winLoss_MOV_y_x,afterLoss_winLoss_ATS_y_x,afterWin_winLoss_Win_percent_y_x,afterWin_winLoss_MOV_y_x,afterWin_winLoss_ATS_y_x,asUnderdog_winLoss_Win_percent_y_x,asUnderdog_winLoss_MOV_y_x,asUnderdog_winLoss_ATS_y_x,restAdvantage_winLoss_Win_percent_y_x,restAdvantage_winLoss_MOV_y_x,restAdvantage_winLoss_ATS_y_x,equalRest_winLoss_Win_percent_y_x,equalRest_winLoss_MOV_y_x,equalRest_winLoss_ATS_y_x,away_winLoss_Win_percent_y_x,away_winLoss_MOV_y_x,away_winLoss_ATS_y_x,home_winLoss_Win_percent_y_x,home_winLoss_MOV_y_x,home_winLoss_ATS_y_x,neutralSite_winLoss_Win_percent_y_x,neutralSite_winLoss_MOV_y_x,neutralSite_winLoss_ATS_y_x,overallWinPercentage_Win_percent_y_x,overallWinPercentage_MOV_y_x,overallWinPercentage_ATS_y_x,Team Original_y_x,TEAM_lower_x,Team_y_x,year_x,upperclassmen_x,SRS_x,SOS_x,Tm_x,Opp_x,MP_x,FG_x,FGA_x,FG%_x,3P_x,3PA_x,3P%_x,FT_x,FTA_x,FT%_x,ORB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,Year_x,YEAR_y,TEAM_y,SEED_y,SCORE_y,TEAMORIGINAL_y,Closest Match_y,afterWin_winLoss_Win_percent_x_y,afterWin_winLoss_MOV_x_y,afterWin_winLoss_ATS_x_y,asUnderdog_winLoss_Win_percent_x_y,asUnderdog_winLoss_MOV_x_y,asUnderdog_winLoss_ATS_x_y,away_winLoss_Win_percent_x_y,away_winLoss_MOV_x_y,away_winLoss_ATS_x_y,neutralSite_winLoss_Win_percent_x_y,neutralSite_winLoss_MOV_x_y,neutralSite_winLoss_ATS_x_y,overallWinPercentage_Win_percent_x_y,overallWinPercentage_MOV_x_y,overallWinPercentage_ATS_x_y,Team Original_x_y,Team_x_y,afterLoss_winLoss_Win_percent_y_y,afterLoss_winLoss_MOV_y_y,afterLoss_winLoss_ATS_y_y,afterWin_winLoss_Win_percent_y_y,afterWin_winLoss_MOV_y_y,afterWin_winLoss_ATS_y_y,asUnderdog_winLoss_Win_percent_y_y,asUnderdog_winLoss_MOV_y_y,asUnderdog_winLoss_ATS_y_y,restAdvantage_winLoss_Win_percent_y_y,restAdvantage_winLoss_MOV_y_y,restAdvantage_winLoss_ATS_y_y,equalRest_winLoss_Win_percent_y_y,equalRest_winLoss_MOV_y_y,equalRest_winLoss_ATS_y_y,away_winLoss_Win_percent_y_y,away_winLoss_MOV_y_y,away_winLoss_ATS_y_y,home_winLoss_Win_percent_y_y,home_winLoss_MOV_y_y,home_winLoss_ATS_y_y,neutralSite_winLoss_Win_percent_y_y,neutralSite_winLoss_MOV_y_y,neutralSite_winLoss_ATS_y_y,overallWinPercentage_Win_percent_y_y,overallWinPercentage_MOV_y_y,overallWinPercentage_ATS_y_y,Team Original_y_y,TEAM_lower_y,Team_y_y,year_y,upperclassmen_y,SRS_y,SOS_y,Tm_y,Opp_y,MP_y,FG_y,FGA_y,FG%_y,3P_y,3PA_y,3P%_y,FT_y,FTA_y,FT%_y,ORB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,Year_y,seedDiff,isUnderdog_x,isUnderdog_y
2019,Wisconsin,5,54.0,280,Wisconsin,wisconsin,68.6%,7.0,0.7,38.1%,-3.2,1.7,50.2%,0.1,0.4,62.1%,3.6,+0.3,68.3%,7.0,0.6,Wisconsin,wisconsin,66.0%,5.4,0.4,68.6%,7.0,0.7,38.1%,-3.2,1.7,67.2%,7.3,0.4,68.3%,6.8,0.8,50.2%,0.1,0.4,83.3%,13.1,0.9,62.1%,3.6,+0.3,68.3%,7.0,0.6,Wisconsin,wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Oregon,12,72.0,Oregon,oregon,66.6%,5.5,0.7,36.1%,-5.0,1.2,45.4%,-2.7,-0.3,57.5%,1.7,+0.5,64.1%,5.1,0.5,Oregon,oregon,56.8%,2.9,0.1,66.6%,5.5,0.7,36.1%,-5.0,1.2,71.7%,9.2,1.3,58.0%,2.8,0.2,45.4%,-2.7,-0.3,78.3%,11.1,1.1,57.5%,1.7,+0.5,64.1%,5.1,0.5,Oregon,oregon,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,False
2019,Kansas St,4,64.0,281,Kansas St.,kansas st,60.8%,4.3,0.7,27.8%,-6.3,0.7,31.6%,-5.6,-0.3,51.1%,1.1,+0.4,57.3%,3.5,0.4,Kansas St,kansas st,50.3%,1.3,0.1,60.8%,4.3,0.7,27.8%,-6.3,0.7,62.5%,5.7,-0.1,55.0%,2.4,0.5,31.6%,-5.6,-0.3,75.6%,10.0,1.0,51.1%,1.1,+0.4,57.3%,3.5,0.4,Kansas St,kansas st,,,,,,,,,,,,,,,,,,,,,,,,,,2019,UC Irvine,13,70.0,UC Irvine,uc irvine,58.6%,3.2,0.2,28.3%,-6.4,1.1,42.7%,-2.4,1.0,52.9%,1.9,-0.9,56.7%,2.9,0.3,UC Irvine,uc irvine,55.1%,2.6,0.8,58.6%,3.2,0.2,28.3%,-6.4,1.1,63.9%,8.0,0.4,55.4%,1.8,0.2,42.7%,-2.4,1.0,72.7%,8.9,-0.2,52.9%,1.9,-0.9,56.7%,2.9,0.3,UC Irvine,uc irvine,,,,,,,,,,,,,,,,,,,,,,,,,,9,True,False
2019,Villanova,6,61.0,282,Villanova,villanova,70.7%,7.5,0.9,32.5%,-3.8,1.4,53.3%,1.4,0.0,68.7%,6.8,+1.3,68.8%,7.0,0.6,Villanova,villanova,61.5%,4.3,-0.2,70.7%,7.5,0.9,32.5%,-3.8,1.4,69.1%,7.3,-0.4,69.3%,7.2,1.0,53.3%,1.4,0.0,80.9%,11.4,0.6,68.7%,6.8,+1.3,68.8%,7.0,0.6,Villanova,villanova,,,,,,,,,,,,,,,,,,,,,,,,,,2019,St Marys,11,57.0,Saint Mary's,st marys,69.0%,8.1,0.4,24.9%,-8.8,-1.3,52.6%,1.1,1.1,52.4%,0.5,-2.1,65.8%,6.7,0.3,St Marys,st marys,57.4%,2.5,0.1,69.0%,8.1,0.4,24.9%,-8.8,-1.3,76.0%,11.4,0.8,62.8%,4.5,0.0,52.6%,1.1,1.1,78.8%,12.3,0.3,52.4%,0.5,-2.1,65.8%,6.7,0.3,St Marys,st marys,,,,,,,,,,,,,,,,,,,,,,,,,,5,True,False
2019,Purdue,3,61.0,283,Purdue,purdue,66.4%,6.8,0.0,28.4%,-6.1,-0.1,45.1%,-1.2,-0.5,57.8%,2.6,-0.9,65.5%,6.8,0.4,Purdue,purdue,61.2%,5.2,1.0,66.4%,6.8,0.0,28.4%,-6.1,-0.1,69.6%,8.5,0.7,61.2%,5.6,-0.3,45.1%,-1.2,-0.5,82.1%,13.9,1.7,57.8%,2.6,-0.9,65.5%,6.8,0.4,Purdue,purdue,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Old Dominion,14,48.0,Old Dominion,old dominion,61.1%,3.8,-0.8,26.9%,-5.9,-0.2,44.3%,-1.4,-0.3,46.2%,-1.1,-2.1,58.5%,3.3,-0.3,Old Dominion,old dominion,54.0%,2.4,0.4,61.1%,3.8,-0.8,26.9%,-5.9,-0.2,59.0%,3.9,0.2,58.9%,3.1,-0.6,44.3%,-1.4,-0.3,73.6%,8.4,0.2,46.2%,-1.1,-2.1,58.5%,3.3,-0.3,Old Dominion,old dominion,,,,,,,,,,,,,,,,,,,,,,,,,,11,True,False
2019,Cincinnati,7,72.0,284,Cincinnati,cincinnati,70.2%,8.9,0.1,29.6%,-5.8,0.2,50.9%,0.6,-0.1,62.0%,4.2,-0.4,68.8%,8.0,0.2,Cincinnati,cincinnati,63.5%,5.1,0.6,70.2%,8.9,0.1,29.6%,-5.8,0.2,65.6%,7.2,-0.8,70.0%,8.3,0.6,50.9%,0.6,-0.1,81.9%,13.8,0.7,62.0%,4.2,-0.4,68.8%,8.0,0.2,Cincinnati,cincinnati,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Iowa,10,79.0,Iowa,iowa,57.5%,4.6,0.1,29.8%,-6.0,0.3,34.6%,-4.0,-0.4,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False
2019,Tennessee,2,77.0,285,Tennessee,tennessee,63.9%,6.2,0.4,37.2%,-3.7,1.9,45.9%,-1.0,0.1,55.0%,2.0,-1.2,64.8%,6.1,0.4,Tennessee,tennessee,64.5%,4.7,0.4,63.9%,6.2,0.4,37.2%,-3.7,1.9,68.0%,8.1,0.1,62.7%,4.7,0.5,45.9%,-1.0,0.1,80.7%,12.2,1.2,55.0%,2.0,-1.2,64.8%,6.1,0.4,Tennessee,tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Colgate,15,70.0,Colgate,colgate,50.9%,0.9,1.3,20.6%,-8.1,1.9,37.3%,-4.9,1.4,33.3%,-4.1,-3.9,49.1%,0.3,1.4,Colgate,colgate,47.4%,-0.3,1.2,50.9%,0.9,1.3,20.6%,-8.1,1.9,52.9%,3.1,0.6,49.4%,0.0,2.1,37.3%,-4.9,1.4,64.4%,6.7,2.3,33.3%,-4.1,-3.9,49.1%,0.3,1.4,Colgate,colgate,,,,,,,,,,,,,,,,,,,,,,,,,,13,True,False
2019,NCarolina,1,88.0,286,North Carolina,n carolina,73.2%,9.5,0.3,30.1%,-5.8,0.0,58.9%,3.0,0.0,70.2%,7.9,+1.2,72.5%,9.3,0.5,N Carolina,n carolina,68.1%,8.2,1.4,73.2%,9.5,0.3,30.1%,-5.8,0.0,71.2%,9.3,0.3,71.5%,8.2,0.4,58.9%,3.0,0.0,83.3%,14.4,0.4,70.2%,7.9,+1.2,72.5%,9.3,0.5,N Carolina,ncarolina,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Iona,16,73.0,Iona,iona,63.3%,4.5,0.5,25.9%,-5.9,1.0,47.9%,-0.1,0.3,55.0%,3.2,+1.8,58.5%,3.4,0.3,Iona,iona,52.6%,1.9,0.1,63.3%,4.5,0.5,25.9%,-5.9,1.0,58.5%,2.9,0.0,56.7%,3.2,0.2,47.9%,-0.1,0.3,72.4%,7.5,-0.5,55.0%,3.2,+1.8,58.5%,3.4,0.3,Iona,iona,,,,,,,,,,,,,,,,,,,,,,,,,,15,True,False
2019,Utah St,8,61.0,287,Utah St.,utah st,72.0%,8.2,1.8,30.5%,-4.8,0.6,51.5%,1.2,0.4,62.3%,3.7,+1.3,69.7%,7.7,1.2,Utah St,utah st,62.1%,5.7,-0.6,72.0%,8.2,1.8,30.5%,-4.8,0.6,77.4%,11.8,1.8,68.7%,6.4,0.9,51.5%,1.2,0.4,86.1%,13.8,1.9,62.3%,3.7,+1.3,69.7%,7.7,1.2,Utah St,utah st,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Washington,9,78.0,Washington,washington,60.3%,3.9,0.0,27.2%,-7.7,-0.5,35.7%,-4.5,-0.3,48.7%,-0.1,+0.9,55.9%,2.3,0.0,Washington,washington,48.3%,-0.6,0.0,60.3%,3.9,0.0,27.2%,-7.7,-0.5,61.1%,4.3,-0.1,52.7%,0.7,-0.1,35.7%,-4.5,-0.3,71.8%,7.6,-0.1,48.7%,-0.1,+0.9,55.9%,2.3,0.0,Washington,washington,,,,,,,,,,,,,,,,,,,,,,,,,,1,True,False
2019,Auburn,5,78.0,288,Auburn,auburn,60.7%,4.9,-0.3,26.4%,-7.8,-0.4,32.9%,-5.0,-0.7,52.3%,0.5,-0.8,57.1%,3.3,0.3,Auburn,auburn,49.7%,0.3,0.9,60.7%,4.9,-0.3,26.4%,-7.8,-0.4,60.7%,6.3,0.2,51.4%,0.9,-0.3,32.9%,-5.0,-0.7,73.8%,9.4,1.4,52.3%,0.5,-0.8,57.1%,3.3,0.3,Auburn,auburn,,,,,,,,,,,,,,,,,,,,,,,,,,2019,New Mexico St,12,77.0,New Mexico St.,new mexico,64.7%,6.0,0.6,24.4%,-6.9,-0.3,39.5%,-2.9,-0.3,50.4%,0.2,-2.0,61.5%,5.0,0.1,New Mexico,new mexico,53.3%,2.0,-0.8,64.7%,6.0,0.6,24.4%,-6.9,-0.3,66.7%,7.5,-0.8,59.3%,3.6,0.0,39.5%,-2.9,-0.3,79.4%,11.6,1.0,50.4%,0.2,-2.0,61.5%,5.0,0.1,New Mexico,new mexico st,,,,,,,,,,,,,,,,,,,,,,,,,,7,True,False
2019,Kansas,4,87.0,289,Kansas,kansas,79.6%,11.4,0.4,42.7%,-3.8,-0.2,65.6%,4.3,-0.3,74.9%,9.2,+0.8,80.7%,11.8,0.7,Kansas,kansas,85.2%,12.5,2.3,79.6%,11.4,0.4,42.7%,-3.8,-0.2,83.7%,13.8,0.7,77.1%,9.9,0.4,65.6%,4.3,-0.3,93.3%,18.0,1.3,74.9%,9.2,+0.8,80.7%,11.8,0.7,Kansas,kansas,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Northeastern,13,52.0,Northeastern,northeastrn,52.4%,0.8,0.4,29.4%,-6.6,0.1,37.8%,-4.3,0.0,51.5%,0.4,+0.5,49.0%,-0.3,-0.3,Northeastrn,northeastrn,45.5%,-1.3,-1.2,52.4%,0.8,0.4,29.4%,-6.6,0.1,47.5%,0.0,0.1,49.2%,-0.5,-0.8,37.8%,-4.3,0.0,61.9%,4.3,-1.1,51.5%,0.4,+0.5,49.0%,-0.3,-0.3,Northeastrn,northeastern,,,,,,,,,,,,,,,,,,,,,,,,,,9,True,False
2019,Iowa St,6,59.0,290,Iowa St.,iowa st,62.4%,5.9,1.0,25.8%,-6.9,0.3,28.2%,-6.0,-0.6,58.7%,2.5,+1.5,57.9%,4.1,0.6,Iowa St,iowa st,48.7%,0.2,0.2,62.4%,5.9,1.0,25.8%,-6.9,0.3,64.3%,7.4,0.1,53.9%,2.0,0.4,28.2%,-6.0,-0.6,76.7%,11.0,1.3,58.7%,2.5,+1.5,57.9%,4.1,0.6,Iowa St,iowa st,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Ohio St,11,62.0,Ohio St.,ohio st,69.5%,8.2,0.9,32.8%,-5.2,0.6,45.1%,-1.8,-0.2,63.3%,3.8,+1.2,67.3%,7.3,0.6,Ohio St,ohio st,59.5%,4.0,-0.1,69.5%,8.2,0.9,32.8%,-5.2,0.6,65.2%,6.8,0.2,66.8%,7.0,0.5,45.1%,-1.8,-0.2,81.5%,13.8,0.9,63.3%,3.8,+1.2,67.3%,7.3,0.6,Ohio St,ohio st,,,,,,,,,,,,,,,,,,,,,,,,,,5,True,False
2019,Houston,3,84.0,291,Houston,houston,65.8%,6.7,1.2,25.8%,-7.7,0.6,39.8%,-3.1,0.2,61.2%,4.1,+0.6,59.9%,4.7,1.1,Houston,houston,48.5%,0.2,0.8,65.8%,6.7,1.2,25.8%,-7.7,0.6,62.2%,5.7,0.3,58.6%,3.6,1.3,39.8%,-3.1,0.2,74.7%,10.9,2.1,61.2%,4.1,+0.6,59.9%,4.7,1.1,Houston,houston,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Georgia St,14,55.0,Georgia St.,georgia st,58.4%,3.3,-0.3,21.7%,-7.7,0.2,39.5%,-2.9,-0.5,57.3%,2.8,+2.3,54.9%,2.5,0.0,Georgia St,georgia st,50.0%,1.0,0.2,58.4%,3.3,-0.3,21.7%,-7.7,0.2,59.4%,5.7,0.2,53.2%,1.4,-0.4,39.5%,-2.9,-0.5,69.5%,7.9,0.0,57.3%,2.8,+2.3,54.9%,2.5,0.0,Georgia St,georgia st,,,,,,,,,,,,,,,,,,,,,,,,,,11,True,False
2019,Wofford,7,84.0,292,Wofford,wofford,54.3%,2.7,0.4,25.4%,-7.7,0.9,34.9%,-5.2,0.9,53.9%,2.5,-0.7,52.9%,2.4,0.4,Wofford,wofford,53.2%,2.3,0.4,54.3%,2.7,0.4,25.4%,-7.7,0.9,62.8%,9.9,0.8,50.9%,0.4,0.6,34.9%,-5.2,0.9,73.2%,11.1,0.0,53.9%,2.5,-0.7,52.9%,2.4,0.4,Wofford,wofford,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Seton Hall,10,68.0,Seton Hall,seton hall,59.3%,3.0,0.5,32.4%,-5.5,0.9,38.4%,-3.3,1.0,50.4%,-0.6,-0.7,56.5%,2.6,0.2,Seton Hall,seton hall,50.3%,0.8,-0.4,59.3%,3.0,0.5,32.4%,-5.5,0.9,53.8%,2.3,-0.1,57.1%,2.0,-0.5,38.4%,-3.3,1.0,70.8%,7.6,-0.2,50.4%,-0.6,-0.7,56.5%,2.6,0.2,Seton Hall,seton hall,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False
2019,Kentucky,2,79.0,293,Kentucky,kentucky,76.1%,10.0,0.4,40.0%,-2.4,2.0,60.6%,3.6,1.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Abilene Christian,15,44.0,Abilene Christian,abl christian,57.2%,5.3,1.3,25.6%,-8.3,-0.5,32.7%,-7.3,-0.9,63.2%,1.9,+1.4,53.7%,3.5,0.6,Abl Christian,abl christian,48.0%,0.3,-0.9,57.2%,5.3,1.3,25.6%,-8.3,-0.5,66.4%,14.3,1.1,47.3%,-1.4,-0.5,32.7%,-7.3,-0.9,71.4%,14.1,2.1,63.2%,1.9,+1.4,53.7%,3.5,0.6,Abl Christian,abilene christian,,,,,,,,,,,,,,,,,,,,,,,,,,13,True,False
2019,Duke,1,77.0,294,Duke,duke,81.5%,13.5,0.3,43.3%,-1.1,2.9,66.3%,7.2,0.2,80.2%,9.7,-0.3,81.5%,13.9,0.5,Duke,duke,78.9%,13.0,0.8,81.5%,13.5,0.3,43.3%,-1.1,2.9,82.5%,14.4,0.3,81.7%,13.4,1.0,66.3%,7.2,0.2,91.7%,20.3,1.2,80.2%,9.7,-0.3,81.5%,13.9,0.5,Duke,duke,,,,,,,,,,,,,,,,,,,,,,,,,,2019,UCF,9,76.0,UCF,ucf,58.0%,2.9,0.1,25.2%,-7.2,-0.1,38.3%,-3.8,-0.6,52.3%,0.8,+2.0,56.9%,2.6,0.2,UCF,ucf,53.6%,1.5,0.2,58.0%,2.9,0.1,25.2%,-7.2,-0.1,58.0%,2.8,-0.1,57.6%,2.9,0.8,38.3%,-3.8,-0.6,72.2%,7.8,0.5,52.3%,0.8,+2.0,56.9%,2.6,0.2,UCF,ucf,,,,,,,,,,,,,,,,,,,,,,,,,,8,True,False
2019,Liberty,12,58.0,295,Liberty,liberty,57.2%,3.8,-0.3,19.3%,-10.0,-1.2,32.4%,-5.9,-0.9,45.2%,-2.1,-0.9,51.2%,1.7,-0.6,Liberty,liberty,43.8%,-1.1,-1.0,57.2%,3.8,-0.3,19.3%,-10.0,-1.2,56.2%,6.2,-0.2,48.1%,-0.3,-0.6,32.4%,-5.9,-0.9,68.8%,9.2,-0.1,45.2%,-2.1,-0.9,51.2%,1.7,-0.6,Liberty,liberty,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Virginia Tech,4,67.0,Virginia Tech,virgina tech,55.1%,3.4,0.1,25.5%,-7.5,0.2,29.9%,-6.2,-0.8,48.8%,0.3,+0.8,53.0%,2.4,0.1,VA Tech,virgina tech,47.9%,-0.1,0.1,55.1%,3.4,0.1,25.5%,-7.5,0.2,54.8%,3.1,-0.3,51.6%,1.7,0.0,29.9%,-6.2,-0.8,69.7%,8.7,0.7,48.8%,0.3,+0.8,53.0%,2.4,0.1,VA Tech,virginia tech,,,,,,,,,,,,,,,,,,,,,,,,,,8,False,True
2019,Maryland,6,67.0,296,Maryland,maryland,65.3%,7.5,0.1,32.5%,-4.9,0.6,43.2%,-1.9,0.2,56.4%,3.3,-0.3,65.6%,7.1,0.0,Maryland,maryland,64.3%,4.9,0.0,65.3%,7.5,0.1,32.5%,-4.9,0.6,67.1%,8.3,0.9,61.3%,5.3,-0.6,43.2%,-1.9,0.2,81.5%,13.4,0.0,56.4%,3.3,-0.3,65.6%,7.1,0.0,Maryland,maryland,,,,,,,,,,,,,,,,,,,,,,,,,,2019,LSU,3,69.0,LSU,lsu,61.1%,4.6,-0.3,26.3%,-7.3,-0.5,33.3%,-5.4,-0.4,45.3%,-1.4,-2.3,57.2%,3.2,-0.5,LSU,lsu,48.4%,-0.8,-1.2,61.1%,4.6,-0.3,26.3%,-7.3,-0.5,70.1%,7.3,1.1,52.4%,1.6,-0.8,33.3%,-5.4,-0.4,75.3%,9.8,-0.1,45.3%,-1.4,-2.3,57.2%,3.2,-0.5,LSU,lsu,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,True
2019,Minnesota,10,50.0,297,Minnesota,minnesota,60.0%,4.2,-0.3,25.8%,-7.0,-0.2,25.8%,-7.0,-1.1,49.1%,-1.4,-0.9,53.5%,2.0,-0.4,Minnesota,minnesota,42.7%,-1.7,-0.7,60.0%,4.2,-0.3,25.8%,-7.0,-0.2,56.8%,3.7,0.7,53.6%,1.1,-1.3,25.8%,-7.0,-1.1,71.7%,8.4,0.2,49.1%,-1.4,-0.9,53.5%,2.0,-0.4,Minnesota,minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Michigan St,2,70.0,Michigan St.,michigan st,71.9%,8.4,0.4,35.3%,-4.2,0.7,54.0%,1.9,-0.1,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,71.5%,8.7,1.1,71.9%,8.4,0.4,35.3%,-4.2,0.7,70.4%,9.2,0.3,68.7%,6.7,-0.2,54.0%,1.9,-0.1,87.4%,15.5,1.2,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,,,,,,,,,,,,,,,,,,,,,,,,,,8,False,True
2019,Gonzaga,1,83.0,298,Gonzaga,gonzaga,82.7%,13.8,1.0,40.5%,-2.7,2.1,76.1%,9.3,1.3,73.4%,7.3,+0.5,82.8%,14.2,1.2,Gonzaga,gonzaga,82.1%,14.9,2.0,82.7%,13.8,1.0,40.5%,-2.7,2.1,86.3%,17.7,1.9,83.1%,13.5,1.1,76.1%,9.3,1.3,93.2%,21.9,1.5,73.4%,7.3,+0.5,82.8%,14.2,1.2,Gonzaga,gonzaga,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Baylor,9,71.0,Baylor,baylor,66.9%,7.3,0.8,27.8%,-7.1,0.7,38.4%,-4.8,0.0,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,48.4%,0.2,0.2,66.9%,7.3,0.8,27.8%,-7.1,0.7,65.8%,9.0,-0.7,55.5%,2.6,0.5,38.4%,-4.8,0.0,74.4%,11.8,0.7,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,,,,,,,,,,,,,,,,,,,,,,,,,,8,True,False
2019,Murray St,12,62.0,299,Murray St.,murray st,69.3%,7.6,0.2,29.1%,-5.1,0.2,56.4%,2.3,0.5,52.9%,1.5,-1.5,69.4%,8.0,0.4,Murray St,murray st,68.4%,7.5,0.9,69.3%,7.6,0.2,29.1%,-5.1,0.2,69.2%,10.6,-0.8,70.4%,7.1,0.4,56.4%,2.3,0.5,85.4%,14.8,0.9,52.9%,1.5,-1.5,69.4%,8.0,0.4,Murray St,murray st,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Florida St,4,90.0,Florida St.,florida st,58.7%,3.6,-0.4,32.7%,-6.5,0.5,37.5%,-4.8,-0.9,56.9%,1.2,-0.6,58.1%,2.9,-0.3,Florida St,florida st,55.4%,0.9,-0.3,58.7%,3.6,-0.4,32.7%,-6.5,0.5,56.8%,1.7,-0.9,60.6%,3.6,0.7,37.5%,-4.8,-0.9,72.4%,8.7,0.2,56.9%,1.2,-0.6,58.1%,2.9,-0.3,Florida St,florida st,,,,,,,,,,,,,,,,,,,,,,,,,,8,False,True
2019,Buffalo,6,58.0,300,Buffalo,buffalo,56.5%,2.6,0.8,26.6%,-7.8,0.5,38.8%,-4.4,0.4,50.0%,0.3,-0.7,51.6%,0.9,0.4,Buffalo,buffalo,45.8%,-1.3,0.1,56.5%,2.6,0.8,26.6%,-7.8,0.5,55.2%,4.3,1.0,51.3%,-0.1,0.2,38.8%,-4.4,0.4,65.0%,6.4,0.6,50.0%,0.3,-0.7,51.6%,0.9,0.4,Buffalo,buffalo,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Texas Tech,3,78.0,Texas Tech,texas tech,59.2%,4.7,-0.1,23.1%,-8.9,-1.3,29.3%,-7.0,-1.7,44.2%,-0.8,-0.9,54.8%,2.8,-0.4,Texas Tech,texas tech,46.2%,-1.1,-0.9,59.2%,4.7,-0.1,23.1%,-8.9,-1.3,55.7%,3.9,-0.2,52.9%,1.4,-0.8,29.3%,-7.0,-1.7,74.3%,10.1,0.7,44.2%,-0.8,-0.9,54.8%,2.8,-0.4,Texas Tech,texas tech,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,True
2019,Florida,10,49.0,301,Florida,florida,68.7%,9.6,0.6,29.9%,-4.0,0.9,49.7%,1.4,0.0,67.5%,6.5,+1.0,69.0%,9.4,0.5,Florida,florida,66.8%,7.5,0.3,68.7%,9.6,0.6,29.9%,-4.0,0.9,68.8%,10.8,0.3,66.4%,7.4,0.0,49.7%,1.4,0.0,82.5%,15.9,0.7,67.5%,6.5,+1.0,69.0%,9.4,0.5,Florida,florida,,,,,,,,,,,,,,,,,,,,,,,,,,2019,Michigan,2,64.0,Michigan,michigan,60.7%,4.2,0.4,30.8%,-6.2,0.6,36.1%,-5.0,-0.7,59.0%,4.0,+2.8,59.4%,3.9,0.5,Michigan,michigan,55.3%,2.0,0.6,60.7%,4.2,0.4,30.8%,-6.2,0.6,61.0%,4.0,-0.2,59.4%,4.1,1.2,36.1%,-5.0,-0.7,74.7%,9.6,0.4,59.0%,4.0,+2.8,59.4%,3.9,0.5,Michigan,michigan,,,,,,,,,,,,,,,,,,,,,,,,,,8,False,True
